user_id,event_date_time,,,,,,IDs
18,1535382571,,,,,,
15,1535354323,,,,,,
17,1535358894,,,,,,
2,1535331735,,,,,,
14,1535348472,,,,,,
9,1535385701,,,,,,
8,1535354214,,,,,,
8,1535312000,,,,,,
9,1535351036,,,,,,
20,1535372564,,,,,,
10,1535329948,,,,,,
10,1535369073,,,,,,
19,1535334093,,,,,,
14,1535314368,,,,,,
14,1535377884,,,,,,
3,1535391128,,,,,,
4,1535347145,,,,,,
9,1535376800,,,,,,
8,1535375494,,,,,,
2,1535343963,,,,,,
17,1535380223,,,,,,
12,1535316084,,,,,,
20,1535319530,,,,,,
9,1535370077,,,,,,
15,1535402190,,,,,,
19,1535329100,,,,,,
3,1535340626,,,,,,
12,1535381726,,,,,,
11,1535388831,,,,,,
5,1535396896,,,,,,
13,1535347694,,,,,,
12,1535378028,,,,,,
17,1535352034,,,,,,
16,1535314157,,,,,,
14,1535375986,,,,,,
17,1535341205,,,,,,
19,1535406417,,,,,,
4,1535322237,,,,,,
3,1535337607,,,,,,
11,1535392033,,,,,,
10,1535334709,,,,,,
11,1535388300,,,,,,
12,1535398348,,,,,,
16,1535309579,,,,,,
14,1535338218,,,,,,
13,1535398169,,,,,,
1,1535329629,,,,,,
9,1535345309,,,,,,
19,1535383722,,,,,,
10,1535355460,,,,,,
11,1535309411,,,,,,
20,1535386633,,,,,,
14,1535383104,,,,,,
14,1535404569,,,,,,
18,1535370887,,,,,,
8,1535349980,,,,,,
15,1535367055,,,,,,
9,1535320096,,,,,,
16,1535322786,,,,,,
2,1535308473,,,,,,
13,1535339189,,,,,,
17,1535330287,,,,,,
12,1535390122,,,,,,
19,1535384277,,,,,,
18,1535321875,,,,,,
6,1535367064,,,,,,
12,1535349200,,,,,,
5,1535360711,,,,,,
14,1535330139,,,,,,
20,1535360236,,,,,,
15,1535355737,,,,,,
1,1535394188,,,,,,
8,1535334943,,,,,,
4,1535318445,,,,,,
17,1535389888,,,,,,
4,1535331080,,,,,,
8,1535402184,,,,,,
17,1535364452,,,,,,
20,1535367045,,,,,,
20,1535359562,,,,,,
6,1535318730,,,,,,
20,1535317323,,,,,,
13,1535388198,,,,,,
10,1535351528,,,,,,
16,1535341833,,,,,,
2,1535339099,,,,,,
14,1535328724,,,,,,
12,1535374665,,,,,,
7,1535333232,,,,,,
11,1535388525,,,,,,
20,1535389397,,,,,,
9,1535379740,,,,,,
11,1535364292,,,,,,
15,1535349426,,,,,,
19,1535358476,,,,,,
3,1535393196,,,,,,
12,1535403491,,,,,,
13,1535326296,,,,,,
10,1535358678,,,,,,
14,1535370132,,,,,,
11,1535322590,,,,,,
3,1535324683,,,,,,
18,1535377882,,,,,,
19,1535387742,,,,,,
2,1535382819,,,,,,
1,1535358950,,,,,,
2,1535407373,,,,,,
2,1535384289,,,,,,
8,1535387398,,,,,,
10,1535354986,,,,,,
5,1535336471,,,,,,
9,1535373702,,,,,,
3,1535311724,,,,,,
15,1535340453,,,,,,
16,1535377364,,,,,,
4,1535390859,,,,,,
5,1535347559,,,,,,
13,1535340134,,,,,,
8,1535318980,,,,,,
20,1535347652,,,,,,
2,1535322538,,,,,,
8,1535318974,,,,,,
17,1535333708,,,,,,
10,1535404897,,,,,,
14,1535381323,,,,,,
12,1535340383,,,,,,
4,1535385829,,,,,,
9,1535390171,,,,,,
8,1535339751,,,,,,
2,1535332383,,,,,,
6,1535315450,,,,,,
20,1535316666,,,,,,
20,1535348275,,,,,,
12,1535379172,,,,,,
1,1535396792,,,,,,
16,1535383115,,,,,,
20,1535326048,,,,,,
6,1535380699,,,,,,
2,1535394652,,,,,,
18,1535359892,,,,,,
3,1535351975,,,,,,
4,1535347799,,,,,,
3,1535367869,,,,,,
1,1535391347,,,,,,
12,1535324046,,,,,,
6,1535325501,,,,,,
3,1535393619,,,,,,
1,1535369464,,,,,,
17,1535323301,,,,,,
10,1535362054,,,,,,
19,1535311370,,,,,,
7,1535358918,,,,,,
12,1535343735,,,,,,
6,1535366280,,,,,,
8,1535310327,,,,,,
6,1535378599,,,,,,
10,1535374488,,,,,,
6,1535320803,,,,,,
8,1535309192,,,,,,
17,1535369704,,,,,,
9,1535345627,,,,,,
7,1535343755,,,,,,
18,1535402061,,,,,,
14,1535405449,,,,,,
13,1535373878,,,,,,
3,1535316525,,,,,,
14,1535369308,,,,,,
3,1535322496,,,,,,
6,1535369601,,,,,,
4,1535320134,,,,,,
16,1535377249,,,,,,
11,1535379170,,,,,,
12,1535391368,,,,,,
9,1535347807,,,,,,
7,1535315453,,,,,,
7,1535370537,,,,,,
4,1535359453,,,,,,
11,1535386333,,,,,,
20,1535345498,,,,,,
8,1535355435,,,,,,
18,1535364565,,,,,,
15,1535383780,,,,,,
8,1535360016,,,,,,
14,1535375520,,,,,,
15,1535333158,,,,,,
6,1535346146,,,,,,
20,1535375846,,,,,,
16,1535371413,,,,,,
4,1535335640,,,,,,
10,1535330526,,,,,,
20,1535310134,,,,,,
19,1535326034,,,,,,
18,1535348817,,,,,,
8,1535327370,,,,,,
9,1535313197,,,,,,
18,1535390185,,,,,,
10,1535308887,,,,,,
8,1535349418,,,,,,
9,1535356988,,,,,,
6,1535370469,,,,,,
16,1535316327,,,,,,
9,1535369878,,,,,,
8,1535402980,,,,,,
2,1535384628,,,,,,
6,1535378989,,,,,,
10,1535377433,,,,,,
5,1535398308,,,,,,
14,1535314365,,,,,,
1,1535404740,,,,,,
6,1535340655,,,,,,
18,1535373993,,,,,,
7,1535310742,,,,,,
13,1535379977,,,,,,
18,1535399401,,,,,,
18,1535344071,,,,,,
4,1535332222,,,,,,
14,1535395331,,,,,,
15,1535325774,,,,,,
4,1535329464,,,,,,
8,1535320437,,,,,,
6,1535404906,,,,,,
5,1535322218,,,,,,
5,1535355413,,,,,,
13,1535343761,,,,,,
5,1535330368,,,,,,
16,1535349338,,,,,,
11,1535396308,,,,,,
18,1535363766,,,,,,
18,1535346221,,,,,,
8,1535401009,,,,,,
2,1535366736,,,,,,
19,1535404635,,,,,,
8,1535407587,,,,,,
1,1535369365,,,,,,
11,1535382585,,,,,,
11,1535330617,,,,,,
7,1535406834,,,,,,
14,1535367241,,,,,,
2,1535341020,,,,,,
2,1535361597,,,,,,
3,1535370364,,,,,,
19,1535400636,,,,,,
19,1535393170,,,,,,
11,1535381858,,,,,,
8,1535331902,,,,,,
17,1535308797,,,,,,
2,1535408344,,,,,,
16,1535322121,,,,,,
5,1535343602,,,,,,
2,1535314483,,,,,,
4,1535353617,,,,,,
15,1535319931,,,,,,
11,1535311310,,,,,,
17,1535351993,,,,,,
9,1535337601,,,,,,
13,1535388474,,,,,,
1,1535365305,,,,,,
16,1535365543,,,,,,
6,1535392233,,,,,,
18,1535348901,,,,,,
16,1535402849,,,,,,
3,1535395557,,,,,,
19,1535391421,,,,,,
16,1535406239,,,,,,
19,1535363870,,,,,,
15,1535395460,,,,,,
7,1535330349,,,,,,
6,1535373961,,,,,,
17,1535326111,,,,,,
12,1535346553,,,,,,
2,1535314299,,,,,,
14,1535377300,,,,,,
3,1535331073,,,,,,
6,1535363535,,,,,,
16,1535330798,,,,,,
15,1535390384,,,,,,
12,1535377074,,,,,,
4,1535408267,,,,,,
20,1535403923,,,,,,
15,1535387268,,,,,,
16,1535340762,,,,,,
9,1535354340,,,,,,
15,1535354597,,,,,,
6,1535311938,,,,,,
2,1535313398,,,,,,
6,1535370040,,,,,,
16,1535315702,,,,,,
4,1535397373,,,,,,
11,1535363252,,,,,,
11,1535312275,,,,,,
9,1535375829,,,,,,
9,1535388741,,,,,,
17,1535360422,,,,,,
8,1535349054,,,,,,
1,1535350507,,,,,,
8,1535350796,,,,,,
16,1535325424,,,,,,
19,1535353085,,,,,,
18,1535404729,,,,,,
19,1535364578,,,,,,
20,1535387862,,,,,,
3,1535334076,,,,,,
10,1535375605,,,,,,
11,1535343465,,,,,,
20,1535366524,,,,,,
1,1535402324,,,,,,
19,1535368975,,,,,,
14,1535323675,,,,,,
18,1535407215,,,,,,
4,1535381150,,,,,,
8,1535328802,,,,,,
6,1535309297,,,,,,
12,1535339671,,,,,,
7,1535310781,,,,,,
11,1535403180,,,,,,
19,1535376911,,,,,,
17,1535339866,,,,,,
1,1535311242,,,,,,
14,1535355785,,,,,,
16,1535369898,,,,,,
10,1535309060,,,,,,
4,1535396846,,,,,,
16,1535396589,,,,,,
9,1535337500,,,,,,
13,1535405895,,,,,,
4,1535359846,,,,,,
18,1535330675,,,,,,
9,1535398715,,,,,,
9,1535392879,,,,,,
4,1535365846,,,,,,
18,1535348977,,,,,,
20,1535336113,,,,,,
1,1535383591,,,,,,
14,1535328532,,,,,,
20,1535309770,,,,,,
4,1535349634,,,,,,
13,1535401917,,,,,,
8,1535356316,,,,,,
16,1535384749,,,,,,
8,1535325463,,,,,,
13,1535389667,,,,,,
3,1535388454,,,,,,
19,1535368505,,,,,,
9,1535400046,,,,,,
20,1535323884,,,,,,
4,1535363237,,,,,,
4,1535375251,,,,,,
16,1535324338,,,,,,
6,1535330180,,,,,,
14,1535385811,,,,,,
1,1535371606,,,,,,
16,1535358350,,,,,,
9,1535403431,,,,,,
1,1535388223,,,,,,
18,1535319274,,,,,,
7,1535351085,,,,,,
17,1535372149,,,,,,
13,1535399259,,,,,,
4,1535326450,,,,,,
17,1535385921,,,,,,
3,1535367872,,,,,,
17,1535366657,,,,,,
7,1535331766,,,,,,
5,1535396552,,,,,,
13,1535385884,,,,,,
8,1535399275,,,,,,
14,1535369628,,,,,,
8,1535383525,,,,,,
10,1535348613,,,,,,
19,1535321785,,,,,,
18,1535390748,,,,,,
2,1535386484,,,,,,
12,1535408012,,,,,,
7,1535359479,,,,,,
4,1535336714,,,,,,
12,1535392187,,,,,,
8,1535348277,,,,,,
5,1535395761,,,,,,
8,1535392430,,,,,,
15,1535383364,,,,,,
1,1535375206,,,,,,
10,1535369904,,,,,,
4,1535365231,,,,,,
19,1535358518,,,,,,
20,1535403542,,,,,,
15,1535407648,,,,,,
14,1535364534,,,,,,
7,1535377717,,,,,,
7,1535378623,,,,,,
9,1535402222,,,,,,
10,1535380823,,,,,,
1,1535314487,,,,,,
17,1535393672,,,,,,
15,1535388365,,,,,,
6,1535387817,,,,,,
17,1535318858,,,,,,
20,1535389041,,,,,,
3,1535376922,,,,,,
4,1535316636,,,,,,
15,1535321653,,,,,,
10,1535344760,,,,,,
1,1535342597,,,,,,
19,1535375799,,,,,,
19,1535335102,,,,,,
8,1535402697,,,,,,
8,1535382442,,,,,,
17,1535315889,,,,,,
20,1535329846,,,,,,
9,1535379668,,,,,,
19,1535387651,,,,,,
3,1535362692,,,,,,
3,1535393422,,,,,,
13,1535357830,,,,,,
4,1535396252,,,,,,
4,1535367663,,,,,,
6,1535400302,,,,,,
14,1535363670,,,,,,
9,1535319264,,,,,,
7,1535349532,,,,,,
11,1535348559,,,,,,
7,1535371932,,,,,,
15,1535357895,,,,,,
14,1535325881,,,,,,
18,1535343251,,,,,,
7,1535395805,,,,,,
18,1535354374,,,,,,
6,1535358521,,,,,,
11,1535331587,,,,,,
18,1535349695,,,,,,
17,1535343975,,,,,,
20,1535361499,,,,,,
6,1535319962,,,,,,
6,1535395923,,,,,,
16,1535400832,,,,,,
2,1535345561,,,,,,
6,1535327935,,,,,,
15,1535311662,,,,,,
5,1535395101,,,,,,
19,1535397896,,,,,,
12,1535359232,,,,,,
10,1535337447,,,,,,
15,1535404073,,,,,,
20,1535320999,,,,,,
9,1535394852,,,,,,
18,1535393589,,,,,,
10,1535344786,,,,,,
18,1535379468,,,,,,
13,1535338342,,,,,,
9,1535375821,,,,,,
18,1535320743,,,,,,
11,1535328574,,,,,,
19,1535368339,,,,,,
11,1535366496,,,,,,
10,1535400294,,,,,,
1,1535323426,,,,,,
4,1535378447,,,,,,
11,1535322678,,,,,,
4,1535369272,,,,,,
6,1535332564,,,,,,
12,1535309520,,,,,,
18,1535327438,,,,,,
10,1535325449,,,,,,
8,1535404799,,,,,,
5,1535404442,,,,,,
5,1535315703,,,,,,
8,1535407406,,,,,,
1,1535363140,,,,,,
18,1535340476,,,,,,
5,1535310965,,,,,,
10,1535375384,,,,,,
1,1535324631,,,,,,
16,1535319260,,,,,,
5,1535334196,,,,,,
16,1535386691,,,,,,
19,1535369920,,,,,,
18,1535319529,,,,,,
2,1535371290,,,,,,
18,1535333258,,,,,,
3,1535311397,,,,,,
6,1535342638,,,,,,
10,1535310348,,,,,,
15,1535333905,,,,,,
11,1535333728,,,,,,
19,1535405976,,,,,,
9,1535385164,,,,,,
9,1535398912,,,,,,
6,1535405606,,,,,,
7,1535364327,,,,,,
10,1535386208,,,,,,
18,1535309453,,,,,,
19,1535386555,,,,,,
8,1535364283,,,,,,
15,1535325451,,,,,,
12,1535379491,,,,,,
19,1535377615,,,,,,
13,1535361761,,,,,,
17,1535366364,,,,,,
18,1535392703,,,,,,
7,1535389724,,,,,,
19,1535357726,,,,,,
18,1535355402,,,,,,
4,1535332009,,,,,,
3,1535328648,,,,,,
17,1535332176,,,,,,
7,1535316320,,,,,,
9,1535344289,,,,,,
18,1535320259,,,,,,
2,1535381486,,,,,,
18,1535393639,,,,,,
6,1535407870,,,,,,
2,1535325016,,,,,,
14,1535389181,,,,,,
16,1535356583,,,,,,
9,1535395351,,,,,,
10,1535315454,,,,,,
20,1535385204,,,,,,
7,1535399839,,,,,,
10,1535349349,,,,,,
19,1535315533,,,,,,
4,1535373787,,,,,,
13,1535402440,,,,,,
8,1535313746,,,,,,
17,1535325648,,,,,,
1,1535334974,,,,,,
20,1535331121,,,,,,
14,1535388014,,,,,,
4,1535382151,,,,,,
20,1535329886,,,,,,
12,1535399458,,,,,,
19,1535397195,,,,,,
4,1535325202,,,,,,
8,1535364810,,,,,,
2,1535319137,,,,,,
14,1535395111,,,,,,
4,1535373779,,,,,,
12,1535394181,,,,,,
7,1535404666,,,,,,
1,1535343395,,,,,,
11,1535331678,,,,,,
16,1535367544,,,,,,
17,1535317864,,,,,,
12,1535333899,,,,,,
19,1535373324,,,,,,
20,1535350570,,,,,,
16,1535363456,,,,,,
15,1535347081,,,,,,
9,1535383227,,,,,,
8,1535375198,,,,,,
9,1535372102,,,,,,
12,1535363933,,,,,,
5,1535347917,,,,,,
9,1535398992,,,,,,
18,1535332181,,,,,,
18,1535374036,,,,,,
9,1535324169,,,,,,
2,1535378790,,,,,,
16,1535356673,,,,,,
9,1535347313,,,,,,
5,1535332361,,,,,,
18,1535388709,,,,,,
9,1535396453,,,,,,
9,1535362065,,,,,,
20,1535348788,,,,,,
19,1535337608,,,,,,
14,1535336327,,,,,,
17,1535406870,,,,,,
19,1535395763,,,,,,
5,1535366059,,,,,,
17,1535335151,,,,,,
11,1535398909,,,,,,
14,1535353322,,,,,,
11,1535327931,,,,,,
6,1535396342,,,,,,
6,1535386317,,,,,,
11,1535341383,,,,,,
18,1535386647,,,,,,
2,1535380126,,,,,,
9,1535327120,,,,,,
11,1535346160,,,,,,
15,1535381199,,,,,,
4,1535393839,,,,,,
4,1535362349,,,,,,
12,1535389682,,,,,,
6,1535342000,,,,,,
17,1535321615,,,,,,
20,1535325893,,,,,,
9,1535366240,,,,,,
2,1535361646,,,,,,
11,1535379792,,,,,,
16,1535358696,,,,,,
13,1535394572,,,,,,
14,1535350673,,,,,,
13,1535309352,,,,,,
20,1535319840,,,,,,
5,1535359652,,,,,,
6,1535333379,,,,,,
10,1535341743,,,,,,
4,1535312129,,,,,,
6,1535342867,,,,,,
18,1535363800,,,,,,
15,1535399386,,,,,,
2,1535364724,,,,,,
8,1535364445,,,,,,
2,1535366908,,,,,,
11,1535317221,,,,,,
7,1535340422,,,,,,
7,1535386943,,,,,,
4,1535335111,,,,,,
1,1535396600,,,,,,
20,1535360149,,,,,,
5,1535353631,,,,,,
14,1535335139,,,,,,
6,1535327865,,,,,,
3,1535362259,,,,,,
9,1535360598,,,,,,
9,1535405389,,,,,,
20,1535342937,,,,,,
8,1535339193,,,,,,
16,1535386402,,,,,,
7,1535348809,,,,,,
5,1535384246,,,,,,
19,1535319106,,,,,,
15,1535328112,,,,,,
6,1535351394,,,,,,
5,1535401325,,,,,,
15,1535385008,,,,,,
17,1535317539,,,,,,
7,1535381383,,,,,,
20,1535311399,,,,,,
4,1535349028,,,,,,
8,1535316517,,,,,,
5,1535349226,,,,,,
7,1535385304,,,,,,
18,1535324357,,,,,,
2,1535315035,,,,,,
10,1535333398,,,,,,
2,1535345049,,,,,,
14,1535362459,,,,,,
11,1535381065,,,,,,
7,1535402152,,,,,,
9,1535384363,,,,,,
5,1535348122,,,,,,
8,1535335911,,,,,,
16,1535386264,,,,,,
19,1535348549,,,,,,
20,1535369931,,,,,,
11,1535353899,,,,,,
6,1535382880,,,,,,
15,1535334973,,,,,,
12,1535308746,,,,,,
18,1535310246,,,,,,
13,1535395513,,,,,,
15,1535400517,,,,,,
20,1535311748,,,,,,
14,1535325931,,,,,,
10,1535340290,,,,,,
18,1535387326,,,,,,
2,1535344646,,,,,,
3,1535383398,,,,,,
3,1535373510,,,,,,
16,1535403175,,,,,,
3,1535339620,,,,,,
14,1535311918,,,,,,
6,1535320613,,,,,,
10,1535317780,,,,,,
13,1535381568,,,,,,
15,1535366438,,,,,,
6,1535311609,,,,,,
18,1535361393,,,,,,
18,1535400249,,,,,,
5,1535348746,,,,,,
7,1535353072,,,,,,
6,1535336998,,,,,,
18,1535360895,,,,,,
10,1535344783,,,,,,
14,1535391763,,,,,,
19,1535382437,,,,,,
2,1535370864,,,,,,
5,1535376917,,,,,,
20,1535349962,,,,,,
13,1535343803,,,,,,
8,1535344918,,,,,,
15,1535395031,,,,,,
12,1535337592,,,,,,
15,1535346418,,,,,,
9,1535396712,,,,,,
12,1535355230,,,,,,
20,1535371202,,,,,,
5,1535374726,,,,,,
4,1535349048,,,,,,
4,1535360003,,,,,,
9,1535354903,,,,,,
14,1535397442,,,,,,
13,1535380503,,,,,,
5,1535358679,,,,,,
18,1535403321,,,,,,
14,1535399259,,,,,,
4,1535350986,,,,,,
20,1535331984,,,,,,
10,1535311655,,,,,,
5,1535405472,,,,,,
16,1535373809,,,,,,
14,1535309547,,,,,,
3,1535402909,,,,,,
3,1535310817,,,,,,
8,1535326854,,,,,,
12,1535394169,,,,,,
6,1535407388,,,,,,
18,1535348883,,,,,,
18,1535320410,,,,,,
7,1535391698,,,,,,
18,1535354521,,,,,,
10,1535363395,,,,,,
15,1535364261,,,,,,
6,1535370313,,,,,,
14,1535382102,,,,,,
19,1535367724,,,,,,
19,1535401599,,,,,,
17,1535398083,,,,,,
16,1535393025,,,,,,
1,1535403932,,,,,,
12,1535402343,,,,,,
17,1535332583,,,,,,
5,1535314582,,,,,,
16,1535337688,,,,,,
8,1535333441,,,,,,
18,1535361442,,,,,,
10,1535340414,,,,,,
9,1535350383,,,,,,
9,1535348739,,,,,,
7,1535317612,,,,,,
3,1535360187,,,,,,
1,1535314774,,,,,,
6,1535365980,,,,,,
8,1535318212,,,,,,
11,1535407067,,,,,,
4,1535365481,,,,,,
11,1535323531,,,,,,
17,1535400760,,,,,,
1,1535378085,,,,,,
6,1535400665,,,,,,
14,1535334401,,,,,,
12,1535355632,,,,,,
2,1535407457,,,,,,
14,1535376218,,,,,,
5,1535380132,,,,,,
3,1535378571,,,,,,
14,1535397943,,,,,,
9,1535378797,,,,,,
19,1535312147,,,,,,
1,1535392065,,,,,,
20,1535340324,,,,,,
6,1535389017,,,,,,
3,1535353127,,,,,,
18,1535309444,,,,,,
14,1535376070,,,,,,
18,1535371143,,,,,,
16,1535315991,,,,,,
5,1535340504,,,,,,
14,1535383289,,,,,,
3,1535350610,,,,,,
13,1535383072,,,,,,
7,1535362495,,,,,,
19,1535391015,,,,,,
4,1535365688,,,,,,
16,1535313052,,,,,,
3,1535405300,,,,,,
13,1535351933,,,,,,
10,1535404628,,,,,,
19,1535368240,,,,,,
6,1535324632,,,,,,
16,1535328613,,,,,,
15,1535364619,,,,,,
9,1535379774,,,,,,
12,1535362080,,,,,,
9,1535373318,,,,,,
2,1535393878,,,,,,
18,1535393322,,,,,,
4,1535315827,,,,,,
7,1535406490,,,,,,
10,1535403207,,,,,,
7,1535362855,,,,,,
7,1535370873,,,,,,
9,1535323967,,,,,,
6,1535358338,,,,,,
6,1535385085,,,,,,
6,1535362592,,,,,,
11,1535388021,,,,,,
4,1535389402,,,,,,
14,1535392126,,,,,,
18,1535372441,,,,,,
1,1535382299,,,,,,
10,1535378846,,,,,,
9,1535344977,,,,,,
13,1535379663,,,,,,
18,1535335733,,,,,,
8,1535314123,,,,,,
3,1535395388,,,,,,
8,1535317806,,,,,,
12,1535345511,,,,,,
1,1535316495,,,,,,
19,1535308692,,,,,,
5,1535309880,,,,,,
8,1535354172,,,,,,
2,1535382258,,,,,,
3,1535365196,,,,,,
2,1535380992,,,,,,
18,1535360918,,,,,,
8,1535397735,,,,,,
14,1535382679,,,,,,
10,1535372276,,,,,,
3,1535372214,,,,,,
2,1535314360,,,,,,
4,1535327606,,,,,,
10,1535404956,,,,,,
7,1535321747,,,,,,
1,1535395170,,,,,,
20,1535407614,,,,,,
5,1535368363,,,,,,
17,1535314839,,,,,,
18,1535369053,,,,,,
17,1535362863,,,,,,
15,1535330735,,,,,,
13,1535377377,,,,,,
9,1535354063,,,,,,
3,1535398817,,,,,,
5,1535396631,,,,,,
20,1535314345,,,,,,
10,1535336137,,,,,,
19,1535328049,,,,,,
7,1535359786,,,,,,
5,1535408038,,,,,,
18,1535314547,,,,,,
2,1535313629,,,,,,
9,1535325237,,,,,,
7,1535311028,,,,,,
11,1535350399,,,,,,
16,1535331689,,,,,,
20,1535399537,,,,,,
4,1535313968,,,,,,
3,1535379532,,,,,,
8,1535395737,,,,,,
11,1535372909,,,,,,
17,1535393308,,,,,,
16,1535376121,,,,,,
5,1535310296,,,,,,
1,1535342135,,,,,,
16,1535369007,,,,,,
2,1535378323,,,,,,
9,1535346453,,,,,,
9,1535348045,,,,,,
14,1535327307,,,,,,
2,1535312299,,,,,,
15,1535356884,,,,,,
18,1535326400,,,,,,
13,1535388663,,,,,,
11,1535375930,,,,,,
15,1535372949,,,,,,
12,1535396022,,,,,,
18,1535325889,,,,,,
11,1535368561,,,,,,
11,1535351422,,,,,,
19,1535332984,,,,,,
16,1535362618,,,,,,
11,1535378098,,,,,,
18,1535363442,,,,,,
20,1535404700,,,,,,
8,1535407139,,,,,,
19,1535361789,,,,,,
17,1535343254,,,,,,
15,1535362729,,,,,,
15,1535401693,,,,,,
1,1535382020,,,,,,
20,1535339334,,,,,,
7,1535318137,,,,,,
3,1535392311,,,,,,
19,1535383442,,,,,,
14,1535335457,,,,,,
11,1535348231,,,,,,
14,1535349263,,,,,,
19,1535322772,,,,,,
7,1535334303,,,,,,
1,1535308502,,,,,,
15,1535393213,,,,,,
2,1535387585,,,,,,
3,1535321165,,,,,,
1,1535348605,,,,,,
5,1535407130,,,,,,
17,1535365436,,,,,,
6,1535350350,,,,,,
18,1535356193,,,,,,
13,1535339062,,,,,,
4,1535349623,,,,,,
9,1535321840,,,,,,
5,1535377455,,,,,,
10,1535325840,,,,,,
17,1535392938,,,,,,
7,1535340798,,,,,,
16,1535388158,,,,,,
8,1535392777,,,,,,
17,1535345728,,,,,,
17,1535377496,,,,,,
6,1535314048,,,,,,
1,1535309467,,,,,,
20,1535339580,,,,,,
11,1535370242,,,,,,
12,1535324420,,,,,,
8,1535406734,,,,,,
2,1535402984,,,,,,
17,1535338880,,,,,,
13,1535347689,,,,,,
7,1535384835,,,,,,
4,1535320279,,,,,,
19,1535401454,,,,,,
3,1535382802,,,,,,
20,1535367971,,,,,,
8,1535370224,,,,,,
19,1535311599,,,,,,
8,1535405297,,,,,,
20,1535385204,,,,,,
8,1535405513,,,,,,
15,1535359244,,,,,,
19,1535391860,,,,,,
1,1535382847,,,,,,
9,1535359573,,,,,,
2,1535402209,,,,,,
10,1535312190,,,,,,
5,1535398406,,,,,,
5,1535391960,,,,,,
17,1535321267,,,,,,
10,1535362014,,,,,,
12,1535351155,,,,,,
10,1535308695,,,,,,
5,1535316252,,,,,,
5,1535336068,,,,,,
8,1535329429,,,,,,
6,1535318852,,,,,,
15,1535385791,,,,,,
19,1535364886,,,,,,
5,1535379687,,,,,,
16,1535313744,,,,,,
13,1535358244,,,,,,
2,1535364204,,,,,,
18,1535327463,,,,,,
10,1535380022,,,,,,
12,1535366412,,,,,,
12,1535370839,,,,,,
9,1535385248,,,,,,
1,1535383018,,,,,,
11,1535383621,,,,,,
3,1535363832,,,,,,
12,1535327396,,,,,,
1,1535381663,,,,,,
8,1535363724,,,,,,
13,1535394721,,,,,,
15,1535337134,,,,,,
5,1535361310,,,,,,
10,1535352636,,,,,,
6,1535375743,,,,,,
3,1535355754,,,,,,
19,1535395780,,,,,,
10,1535363947,,,,,,
16,1535399809,,,,,,
16,1535389053,,,,,,
9,1535374973,,,,,,
19,1535336212,,,,,,
4,1535391081,,,,,,
14,1535351113,,,,,,
15,1535359357,,,,,,
11,1535314496,,,,,,
1,1535309960,,,,,,
6,1535350499,,,,,,
19,1535347679,,,,,,
11,1535323738,,,,,,
6,1535361345,,,,,,
5,1535348942,,,,,,
16,1535369215,,,,,,
6,1535326521,,,,,,
8,1535379961,,,,,,
11,1535347591,,,,,,
13,1535336886,,,,,,
14,1535382832,,,,,,
6,1535391596,,,,,,
14,1535380920,,,,,,
17,1535322583,,,,,,
16,1535354380,,,,,,
19,1535374085,,,,,,
9,1535323350,,,,,,
6,1535341006,,,,,,
17,1535321050,,,,,,
13,1535366854,,,,,,
10,1535338689,,,,,,
2,1535353367,,,,,,
3,1535402083,,,,,,
9,1535402853,,,,,,
11,1535327438,,,,,,
3,1535327275,,,,,,
20,1535399546,,,,,,
15,1535361720,,,,,,
17,1535352072,,,,,,
19,1535314124,,,,,,
19,1535406677,,,,,,
12,1535367989,,,,,,
14,1535345349,,,,,,
19,1535330331,,,,,,
20,1535348687,,,,,,
2,1535383180,,,,,,
10,1535331739,,,,,,
15,1535353735,,,,,,
8,1535348588,,,,,,
14,1535365591,,,,,,
5,1535317050,,,,,,
11,1535371491,,,,,,
3,1535335628,,,,,,
20,1535396627,,,,,,
5,1535326323,,,,,,
2,1535340790,,,,,,
6,1535338920,,,,,,
20,1535397493,,,,,,
18,1535395080,,,,,,
8,1535348729,,,,,,
4,1535333829,,,,,,
6,1535385076,,,,,,
1,1535343999,,,,,,
18,1535382665,,,,,,
14,1535333702,,,,,,
13,1535340842,,,,,,
20,1535392098,,,,,,
13,1535347366,,,,,,
3,1535344528,,,,,,
13,1535391589,,,,,,
12,1535388504,,,,,,
5,1535390313,,,,,,
11,1535325087,,,,,,
17,1535325867,,,,,,
19,1535367885,,,,,,
15,1535321452,,,,,,
3,1535320179,,,,,,
2,1535394902,,,,,,
16,1535359621,,,,,,
8,1535338749,,,,,,
7,1535359511,,,,,,
2,1535371857,,,,,,
3,1535405801,,,,,,
20,1535395858,,,,,,
4,1535339821,,,,,,
14,1535368248,,,,,,
9,1535368109,,,,,,
12,1535373243,,,,,,
12,1535332800,,,,,,
10,1535331346,,,,,,
10,1535328693,,,,,,
12,1535339072,,,,,,
5,1535386422,,,,,,
15,1535371397,,,,,,
18,1535315086,,,,,,
15,1535311218,,,,,,
20,1535312229,,,,,,
17,1535392489,,,,,,
13,1535404257,,,,,,
7,1535356692,,,,,,
14,1535376165,,,,,,
1,1535325884,,,,,,
5,1535385874,,,,,,
1,1535389842,,,,,,
3,1535335539,,,,,,
7,1535389655,,,,,,
7,1535389854,,,,,,
4,1535355629,,,,,,
9,1535389684,,,,,,
15,1535323451,,,,,,
19,1535408283,,,,,,
16,1535309336,,,,,,
6,1535336902,,,,,,
13,1535372213,,,,,,
